类别,文本
财经,欧元区，衰退！
财经,埃尔多安要认输了？土耳其里拉又崩了，高盛预计三个月的跌幅，三天就跌完了！
财经,泰禾黯然退市，黄其森做错了什么？
财经,美国首申失业金人数跳涨，创2021年10月来最高，美股美债反弹
财经,新京报：调低存款利率，也是为稳增长促消费蓄力
财经,注定走向失败？又一次解雇首席执行官之后 游戏驿站股价崩了
财经,欧股主要指数多数收涨 德国DAX30指数涨0.16%
财经,美股好日子到头？小摩：雷曼危机以来最严重流动性紧缩来袭
财经,安卓阵营公司携手反攻 MR领域也要“火星撞地球”？
财经,亚马逊业务过于分散？Bernstein致信：别忘老本行！
财经,英国首相顾问警告：人工智能可能在2年内威胁到人类
财经,苹果被曝大幅削减MR头显销售目标 供应链称首批订单仅15万台
财经,欧元区正式进入技术性衰退 后续展望也不乐观
财经,西媒：特斯拉考虑在西班牙建设电动汽车工厂 投资总额为45亿欧元
财经,一文读懂：为何这次美国政府万亿流动性“抽水”影响重大？
财经,Carvana涨22% 第二季度业绩指引远高于预期
财经,"人人网宣布改名为Moatable, Inc 股价涨超7%"
财经,Palantir涨近5% 和北美松下能源签署多年协议
财经,《巴黎协定》以来最重要的环境多边协议有望诞生，“塑战”如何“速决”?
财经,东箭科技(300978.SZ)：踏板品类获得比亚迪“仰望” 车型的定点项目
财经,铁路一年花300亿美元！印度投巨资搞基建，为何仍惨剧不断
财经,东箭科技(300978.SZ)：公司改装品类海外市场占比较高，约占公司整体收入的50%
财经,中国电信无法上网？广东连夜召开紧急调度会！
财经,瑞士议会正式批准成立调查委员会 调查瑞银对瑞信的收购案
财经,中密控股(300470.SZ)：与约翰克兰、博格曼、福斯相比，知名度差距比较明显，相对缺乏品牌效应
财经,新研究：碳排放过量发达国家应补偿低排放国
财经,德国求解劳动力短缺之困，退休人员“再上岗”？
财经,中密控股(300470.SZ)：近两年公司的增量业务基本维持在50%左右的占比
财经,紧缩浪潮“卷土重来”，加拿大央行重启加息引发连锁反应
财经,欧元兑美元汇率创年内最差表现，后市会否升破1.1？
财经,中国石油(601857.SH)：选举戴厚良为公司董事长
财经,欧盟统计局：欧元区经济陷入技术性衰退
财经,国际最新气候变化研究提醒：到2030年代北极夏季可能无海冰
财经,猪肉板块大幅回暖，百亿龙头涨停，机构预计猪价将于三季度迎来拐点
财经,美国最大银行：全球经济正显现去美元化的迹象
财经,发布关于329机房宕机故障处理公告 唯品会涨超5%
财经,买股票送海鲜！A股龙头公司发福利
财经,金融监管部门“一把手”齐发声，陆家嘴论坛传递了哪些信号？
财经,加速建设全球供应链？消息称特斯拉拟投资48亿美元在西班牙建厂
财经,超5万股民“踩雷”！又有3家公司被强制退市
财经,共享集团(03344.HK)2022财年中期收益达6.52亿港元 同比增长539.91%
财经,高达220亿欧元！欧委会批准为半导体研发提供巨额资金支持
财经,一季度中国智能手表市场出货下跌16.7%，手环市场率先回暖
财经,瑞风新能源(00527)委任袁万永为执行董事兼董事会主席
财经,瑞风新能源(00527.HK)委任袁万永为执行董事兼董事会主席
财经,圣诺医药-B(02257)6月8日回购3.63万股
财经,中国石油股份(00857.HK)：戴厚良获选为董事长 蔡安辉获选为监事会主席
财经,圣诺医药-B(02257.HK)6月8日耗资165.2万港元回购3.63万股
财经,"扬宇科技(08113.HK)拟按""1供1""进行供股 净筹最多约7710万港元"
财经,股权激励不要了，指南针骨干人员“跑路”？
财经,有道涨超6% Jefferies维持其“买入”评级
财经,4月贸易逆差创8年最大增幅，美国经济二季度面临压力
财经,清科创业(01945.HK)委任YE Daqing为公司独立非执行董事
财经,多空分歧僵持不下 甲醇维持振荡整理
财经,沙特股指本周累涨约3.5%
财经,市场人士：供应面对蛋价支撑作用弱化
财经,PTA成本端波动减弱
财经,第四家外商独资公募来了 施罗德基金在上海揭牌
财经,恩捷股份：拟定增募资75亿元，诺德基金、财通基金、国泰君安等21家获配
财经,焦煤把握月间套利机会
财经,淡季背景下 螺纹钢上行乏力
财经,建发物业(02156)将于7月7日派发末期股息每股0.1港元
财经,年报为何“难产”？ 交大昂立公开回应
财经,三安光电“牵手”国际半导体龙头 股价不升反跌6%
财经,临投产热点项目被转让 会通股份信披岂能敷衍了事
财经,“双柜台”首批做市商出炉：4家在港中资券商入选
财经,据悉花旗集团解散外汇策略团队 裁掉部分分析师岗位
财经,股指中长期配置性价比凸显
财经,欧盟批准为半导体研究项目提供80亿欧元的政府补贴
财经,美股异动 | 携程涨4% Q1收入、净利均超预期
财经,携程涨4% Q1收入、净利均超预期
财经,分析人士：小麦或进一步替代饲用消费
财经,*ST御银：6月12日起撤销退市风险警示
财经,市场人士：厄尔尼诺对植物油市场的影响存在滞后性
财经,早盘：美股涨跌不一 市场等待联储会议结果
财经,广期所再次组织工业硅期货模拟交割
财经,*ST御银(002177.SZ)：股票交易撤销退市风险警示 6月9日停牌一天
财经,美国首次申领失业救济人数激增至26.1万人 创2021年10月以来最高
财经,林志颖复出代言小鹏，本人仍开特斯拉？官方回应：只是玩梗
财经,一财社论：正视资产荒，警惕金融系统内卷
财经,北部湾港(000582.SZ)：定增申请获得获得深交所审核中心通过
财经,复旦张江(01349)：4.34亿股限售股将于6月19日上市流通
财经,劲拓股份(300400.SZ)：公司电子装联设备包括电子热工设备、检测设备和自动化设备
财经,美股异动 | 游戏驿站大跌18% Q1营收逊预期 宣布解雇CEO并取消电话会议
财经,瑞士央行行长Jordan称仍需加息遏制通胀
财经,陆家嘴(600663.SH)：重大资产重组事项获得上交所重组委审核通过
财经,Adobe涨4% 将Firefly AI推向大型企业
财经,美股异动 | Adobe涨4% 将Firefly AI推向大型企业
财经,两家房企“面退”倒计时，这些公司也提示退市风险
财经,*ST中安起诉控股股东，追讨13亿业绩承诺补偿
财经,近百亿！这家电池龙头拟大手笔海外布局……
财经,劲拓股份(300400.SZ)：半导体专用设备已累计交付20余家半导体行业客户
财经,错付了！林志颖复出代言小鹏，本人仍开特斯拉？官方回应：只是玩梗
财经,人工智能股票推动科技股牛市?或许只是泡沫
财经,AI+遥感，商汤如何用“大模型”化身各行各业的眼睛？
财经,纳斯达克金龙指数盘初上涨1.5%
财经,剑桥科技收获来临
财经,RBC：看好Q2业绩 上调Adobe(ADBE.US)目标价至460美元
财经,招聘平台Indeed：英国5月工资增速达7.2% 创历史新高
财经,又一家被大摩“看空”？千亿巨头目标价遭大幅下调！回应来了
财经,唏嘘！昔日千亿房企龙头退市！数万股东踩雷
财经,开盘：美股周四开盘基本持平 市场等待美联储会议
财经,美国经济现在究竟是好是坏？四个关键词揭晓答案
财经,Odeon Capital：西太平洋合众银行基本面趋稳 但不建议买入
财经,光伏组件回收潮来临，回收企业为何“吃不饱”又亏损？
财经,千亿大白马要清仓机器人，“美的系”资本版图还剩多少？
财经,铂科新材(300811.SZ)2022年度每10股转8股派2元 股权登记日6月15日
财经,微美全息开发基于忆阻器的神经信号分析系统
财经,动力煤价持续下行，需求旺季到来煤市如何演变？
财经,董明珠：过去技术团队是跟随型 现在是突破型
财经,三名独董或推动美资100%控股秦淮数据 引发算力资源安全疑虑
财经,三张图，看懂宁德时代投资帝国
财经,红杉资本拆分背后：独立与竞争
财经,美国初请失业金人数激增至26.1万 就业市场出现降温迹象
财经,Adobe推出生成式AI蹭上AI风口 股价盘前应声涨近4%
财经,ESR(01821)6月8日斥资约2.1万港元回购1600股
财经,董明珠：格力有社会责任 没因为利益放弃专卖店
财经,海得控制(002184.SZ)：拟12.78亿元购买行芝达75%股权
财经,海得控制：拟12.78亿元购买行芝达75%股权
财经,元祖股份(603886.SH)2022年度拟每股派1元 6月16日除权除息
财经,广康生化(300804.SZ)：网上路演时间为6月12日14:00-17:00
财经,恒生电子(600570.SH)2022年度拟每10股派1.3元 6月19日除权除息
财经,开创电气(301448.SZ)：网上定价发行的中签率为0.019%
财经,凯龙高科(300912.SZ)：公司碳化硅尚未对外销售 对今年整体经营业绩无重大影响
财经,股价仅剩0.43元！龙头房企退市！曾打造北京、上海豪宅标杆
财经,安正时尚(603839.SH)2022年度权益分派：每股派0.5元 6月14日股权登记
财经,溯联股份(301397.SZ)：网上路演时间为6月12日14:00-17:00
财经,微软推出合规计划 向客户确保未来AI产品合法
财经,康力源(301287.SZ)披露发行结果：遭弃购36.5673万股、由主承销商包销
财经,贝达药业(300558.SZ)：国家药品监督管理局批准伏罗尼布片上市
财经,金杨股份(301210.SZ)IPO拟公开发行2061.4089万股 6月13日初步询价
财经,长青科技(001324.SZ)：英国子公司尚在研发中的站台机器人的主要功能是提供站台相关信息的咨询服务
财经,人人网将更名为Moatable 新代码为“MTBL”
财经,春光科技(603657.SH)：拟在越南设立参股公司从事家用电器电机研发生产
财经,兴达国际(01899.HK)委任骆铁军为独立非执行董事
财经,长青科技(001324.SZ)：公司的三明治复核材料未用于“爱达·魔都号”该艘国产大游轮上
财经,盛屯矿业(600711.SH)：拟回购1亿元-2亿元股份
财经,富道集团(03848)将于7月25日派末期股息每股0.03港元
财经,国林科技(300786.SZ)：乙醛酸造粒结晶设备目前正在改造升级，产能爬坡进度维持在50%左右
财经,深圳重拳打击“代理退保”等黑产乱象，签订全国首个自律公约
财经,春光科技(603657.SH)：拟1.39亿元收购控股子公司苏州尚腾剩余45%股权
财经,丰山集团(603810.SH)2022年度每股派0.06999元 股权登记日为6月14日
财经,玻璃纯碱：玻璃基本面短期缺乏共振，纯碱新产能释放逐步进入验证期
财经,同道猎聘(06100.HK)6月8日耗资97.27万港元回购10.66万股
财经,荣旗科技(301360.SZ)：公司生产的智能装备主要用于苹果、亚马逊、宁德时代等公司产品的检测和生产
