类别,文本,分词结果,label
0,松霖科技(603992.SH)：智能马桶品类营收占倍杰特整体营收大概有20%-30%的水平,松霖 科技 智能 马桶 品类 营收 杰特 整体 营收 水平,0
0,泡泡玛特6月7日斥资约527.41万港元回购30万股,泡泡 玛特 斥资 万港元 回购 万股,0
0,松霖科技(603992.SH)：倍杰特今年的整个订单增速是比较好的,松霖 科技 杰特 订单 增速,0
0,汇量科技6月7日斥资125.46万港元回购33.3万股,汇量 科技 斥资 万港元 回购 万股,0
0,松霖科技(603992.SH)：“松霖·家”目前还处于模式升级研发阶段,松霖 科技 松霖 处于 模式 升级 研发 阶段,0
0,信星集团发盈喜 预计年度取得股东应占溢利约4500万至5500万港元,信星 集团 发盈喜 预计 年度 股东 溢利 万至 万港元,0
0,路畅科技(002813.SZ)股东张宗涛等拟减持33.41万股,路畅 科技 股东 张宗涛 减持 万股,0
0,ST浩源(002700.SZ)拟10股派0.6元 于6月15日除权除息,浩源 股派 除权 除息,0
0,君禾股份(603617.SH)：将继续丰富锂电水泵产品系列,君禾 股份 锂电 水泵 产品 系列,0
0,松霖科技(603992.SH)：目前暂没有融资计划,松霖 科技 融资 计划,0
0,松霖科技(603992.SH)：厨卫健康品类从出口业务来看跟房地产是弱相关,松霖 科技 厨卫 健康 品类 出口 业务 房地产 相关,0
0,伟仕佳杰6月7日斥资约150.18万港元回购37万股,伟仕佳杰 斥资 万港元 回购 万股,0
0,君禾股份(603617.SH)：目前暂无海外建厂需求,君禾 股份 暂无 海外 建厂 需求,0
0,东风集团股份6月7日斥资685.8万港元回购185.6万股,东风 集团股份 斥资 万港元 回购 万股,0
0,松霖科技(603992.SH)：接下来更需要通过产品创新提升产品的智能化,松霖 科技 产品 创新 提升 产品 智能化,0
0,凯中精密(002823.SZ)董事吴琪累计减持17.5万股 减持计划时间已过半,凯中 精密 董事 吴琪 累计 减持 万股 减持 计划 时间 过半,0
0,君禾股份(603617.SH)：规划成立40人的电商部门，预期销售目标为达到8000万-1亿,君禾 股份 规划 成立 电商 部门 预期 销售 目标,0
0,松霖科技(603992.SH)：公司与客户合作中份额占比比较大的是花洒类产品,松霖 科技 公司 客户 合作 份额 花洒 类产品,2
0,五洲特纸(605007.SH)2022年度每股派0.16元 股权登记日为6月14日,五洲 特纸 年度 每股 股权 登记日,0
0,奥飞数据(300738.SZ)：拟参投产业投资基金 专项投于厦门海辰储能科技,奥飞 数据 参投 产业 投资 基金 专项 厦门 海辰 储能 科技,0
0,东亚银行6月7日斥资219.65万港元回购21.4万股,东亚银行 斥资 万港元 回购 万股,0
0,松霖科技(603992.SH)：2027年我国个护美容市场规模有望达到7288亿元,松霖 科技 我国 个护 美容 市场 规模 有望 亿元,0
0,君禾股份(603617.SH)：未来预期随着海外库存消耗及消费市场逐步复苏，水泵主业会呈现复苏反弹,君禾 股份 未来 预期 海外 库存 消耗 消费市场 复苏 水泵 主业 呈现 复苏 反弹,0
0,冠农股份(600251.SH)：控股子公司以3195.63万元竞得万通包装名下相关房产,冠农 股份 控股 子公司 万元 竞得 万通 包装 名下 相关 房产,0
0,腾讯控股6月7日斥4.01亿港元回购119万股,腾讯 控股 日斥 亿港元 回购 万股,0
0,长实集团(01113.HK)6月7日耗资3971万港元回购90万股,长实 集团 耗资 万港元 回购 万股,0
0,首程控股6月7日斥资约401.68万港元回购200万股,首程 控股 斥资 万港元 回购 万股,0
0,东贝集团(601956.SH)2022年度每股派0.10003元 股权登记日为6月13日,东贝 集团 年度 每股 股权 登记日,0
0,长实集团(01113)6月7日斥资3971万港元回购90万股,长实 集团 斥资 万港元 回购 万股,0
0,东威科技(688700.SH)：本次发行价格区间已确定为每份GDR17.74美元至18.31美元,东威 科技 本次 发行 价格 区间 每份 美元 美元,0
0,华邦健康(002004.SZ)拟10股派2.2元 于6月15日除权除息,华邦 健康 股派 除权 除息,0
0,立高食品(300973.SZ)：股东赵键完成减持1.0%股份,立高 食品 股东 赵键 减持 股份,0
0,万国国际矿业(03939)拟派发末期股息每股0.1元,万国 国际 矿业 派发 末期 股息 每股,0
0,北控城市资源(03718.HK)选举杨莉珊为新董事,北控 城市 资源 选举 杨莉 董事,0
0,新时代能源6月7日斥资12.36万港元回购100万股,时代 能源 斥资 万港元 回购 万股,0
0,京东集团-SW(09618.HK)设立人民币柜台,京东 集团 设立 人民币 柜台,0
0,鸿博股份：不存在未披露的影响公司股票交易价格异常波动的重大事项,鸿博 股份 披露 影响 公司 股票交易 价格 异常 波动 事项,2
0,合生创展集团前5个月总合约销售金额约139.75亿元 同比增加3.84%,合生 创展 集团 合约 销售 金额 亿元 同比增加,0
0,京东集团-SW(09618)设立人民币柜台,京东 集团 设立 人民币 柜台,0
0,四川路桥(600039.SH)：发行不超30亿元公司债券获得证监会同意注册,四川 路桥 发行 不超 亿元 公司债券 证监会 同意 注册,0
0,长虹华意(000404.SZ)拟10股派2元 于6月16日除权除息,长虹 华意 股派 除权 除息,0
0,上海莱士(002252.SZ)：目前血液制品特别是人血白蛋白、静注人免疫球蛋白两类产品处于供需紧平衡状态,上海 莱士 血液制品 特别 人血 白蛋白 静注 免疫 球蛋白 两类 产品 处于 供需 平衡 状态,0
0,万邦投资将于7月4日派发中期息每股1.8港元,万邦 投资 派发 中期 每股 港元,0
0,华盛国际控股(01323.HK)将于6月21日举行董事会会议以审批年度业绩,华盛 国际 控股 董事会 会议 审批 年度 业绩,0
0,汇量科技(01860)6月7日斥资125.46万港元回购33.3万股,汇量 科技 斥资 万港元 回购 万股,0
0,中骏集团控股前5个月累计合同销售金额约170.75亿元 同比减少36%,中骏 集团 控股 累计 合同 销售 金额 亿元 同比 减少,0
0,IMAX CHINA拟6月23日或前后派发末期股息每股0.117港元,派发 末期 股息 每股 港元,0
0,恒泰裕集团6月7日斥资75.75万港元回购750万股,恒泰裕 集团 斥资 万港元 回购 万股,0
0,普京：2023年俄罗斯国内生产总值预计将增长1%至2%,普京 俄罗斯 国内 生产总值 预计 增长,0
0,龙源电力5月完成发电量711.18万兆瓦时 同比增长18.46%,龙源 电力 发电量 兆瓦 同比 增长,0
0,第十五届“全国文化企业30强”发布,第十五届 全国 文化 企业 发布,0
0,与女子牵手逛街的国企总经理，被免职！(图),牵手 逛街 国企 总经理 免职,0
0,比特币在SEC利空消息后迅速反弹 按照历史规律或有进一步上行空间,比特 利空消息 反弹 历史 规律 进一步 上行 空间,0
0,中国石油北京项目管理公司：胡继勇已被免去相关职务，接受纪委核查,中国 石油 北京 项目管理 公司 胡继勇 免去 相关 职务 接受 纪委 核查,2
0,捷利交易宝5月新增机构客户1个,捷利 交易 新增 机构 客户,0
0,贝壳-W6月6日斥资600万美元回购110.15万股,贝壳 斥资 万美元 回购 万股,0
0,汇丰控股6月6日斥资约1.24亿港元回购210.4万股,汇丰 控股 斥资 亿港元 回购 万股,0
0,渣打集团6月6日斥资约364.23万英镑回购54.49万股,渣打 集团 斥资 万英镑 回购 万股,0
0,澳部长就贸易谈判警告欧盟：澳中关系正解冻，我们现在“不缺舞伴”,部长 贸易谈判 警告 欧盟 澳中 关系 解冻 不缺 舞伴,0
0,东方电气将于7月28日派发末期股息每10股3.35元,东方 电气 派发 末期 股息,0
0,国银金租拟于8月9日派发末期息每10股0.7952元,国银金租 拟于 派发 末期,0
0,理想汽车在常州成立智能制造公司，注册资本1.2亿元,理想 汽车 常州 成立 智能 制造 公司 注册资本 亿元,2
0,友邦保险6月7日斥资约1.32亿港元回购164.42万股,友邦保险 斥资 亿港元 回购 万股,0
0,Google Cloud宣布与Mayo Clinic合作，通过生成式AI改进医疗保健,合作 生成式 改进 医疗保健,0
0,全球科技公司今年已裁员逾20.2万人，远超去年全年,全球 科技 公司 裁员 万人 远超 去年,2
0,市值被苹果超越的美国小盘股指数大举反攻，投资者看到了什么？,市值 苹果 超越 美国 小盘股 指数 反攻 投资者,3
0,光大期货0607热点追踪：煤化工回归跌势 甲醇底在哪里？,光大 期货 热点 追踪 煤化工 回归 跌势 甲醇,0
0,红杉分拆内幕：这对被投资机构是利好还是利空？,红杉 分拆 内幕 投资 机构 利好 利空,0
0,澳大利亚国债收益率曲线走势暗示衰退恐难以避免,澳大利亚 国债 收益率 曲线 走势 暗示 衰退 难以避免,0
0,期货大咖聊大宗|广发期货朱迪：玉米短期或有压力 但不用过度悲观,期货 咖聊 大宗 广发 期货 朱迪 玉米 短期 压力 不用 过度 悲观,0
0,低估值优势明显 小摩再次增持中国股票,估值 优势 小摩 增持 中国 股票,2
0,经合组织：英国今年将成为发达国家中通胀率最高的国家之一,经合组织 英国 发达国家 通胀率 国家,0
0,游戏驿站盘前涨2% 将于盘后发布财报,游戏 驿站 盘前 盘后 发布 财报,0
0,NOVONIX盘前涨超12% 与LG Energy Solution达成联合开发和投资协议,盘前 涨超 达成 联合开发 投资 协议,0
0,经合组织再次上调中国今年经济增速 而全球复苏缓慢,经合组织 上调 中国 经济 增速 全球 复苏 缓慢,2
0,生猪期货持仓量逼近历史高位 市场博弈持续加剧,生猪 期货 持仓量 逼近 历史 高位 市场 博弈 持续 加剧,0
0,美股到年底将涨20%？Fundstrat：这三个指标很重要,美股 年底 三个 指标,0
0,期货大咖聊大宗|广发期货朱迪：生猪逢高空远月合约 安全边际较高,期货 咖聊 大宗 广发 期货 朱迪 生猪 高空 合约 边际,0
0,欧盟将发起调查以提高债券吸引力,欧盟 发起 调查 提高 债券 吸引力,0
0,经合组织：通胀高企 今年全球GDP将仅增2.7%,经合组织 通胀 高企 全球,0
0,5月末我国外汇储备规模为31765亿美元，较4月末下降283亿美元，降幅为0.88%,月末 我国 外汇储备 规模 亿美元 月末 下降 亿美元 降幅,0
0,Yext盘前涨超16% Q1每股收益大超预期 上调全年收入指引,盘前 涨超 每股 收益 大超 预期 上调 全年收入 指引,0
0,多家大行6月8日起下调人民币存款利率，3年期、5年期定存挂牌利率下降15个基点,多家 日起 下调 人民币 存款 利率 年期 年期 定存 挂牌 利率 下降 基点,0
0,Grove Collaborative盘前跌超12% 遭高管连续减仓,盘前 跌超 遭高管 连续 减仓,0
0,Unity盘前走高 正式启动visionOS beta项目,盘前 走高 正式 启动 项目,0
0,越买越香！海外投资者对日股的兴趣还在上升,越买 越香 海外 投资者 兴趣,0
0,传沃达丰与长和最早于周五宣布英国业务合并,沃达丰 最早 周五 英国 业务 合并,0
0,欧央行执委Schnabel：通胀依旧居高不下 加息仍未结束,央行 执委 通胀 依旧 居高不下 加息 结束,0
0,未来是“空间计算”而非“元宇宙”！这不是文字游戏，是苹果的价值观,未来 空间 计算 宇宙 文字游戏 苹果 价值观,1
0,5月黑猫投诉商超领域红黑榜：盒马售卖食品有霉斑不承认质量问题,黑猫 投诉 商超 领域 红黑榜 盒马 售卖 食品 霉斑 承认 质量,0
0,库克回应Vision Pro价格昂贵：这是“最先进的电子设备”,库克 回应 价格昂贵 这是 先进 电子设备,0
0,迅雷盘前涨超5% 宣布2000万美元股票回购计划,迅雷 盘前 涨超 万美元 股票 回购 计划,0
0,瑞典克朗汇率接近历史新低之际 民众支持欧元呼声日益高涨,瑞典克朗 汇率 接近 历史 新低 之际 民众 支持 欧元 呼声 高涨,0
0,沃达丰盘前涨超2% 沃达丰与长和最快周五宣布英国业务合并,沃达丰 盘前 涨超 沃达丰 最快 周五 英国 业务 合并,0
0,Gitlab盘前续涨近1% Q1营收、Q2指引均超预期,前续 涨近 营收 指引 预期,0
0,收评：港股恒指收涨0.8% 科指收涨2.26%海昌海洋公园收跌27%,收评 港股 恒指 收涨 科指 收涨 海昌 海洋公园 收跌,0
0,京东20年：VC史上经典一战,京东 史上 经典 一战,0
0,波音公司回应787飞机发现问题：影响近期交付,波音公司 回应 飞机 发现 影响 近期 交付,0
0,建设非洲能源互联网 推动非洲能源转型,建设 非洲 能源 互联网 推动 非洲 能源 转型,0
0,申万宏源：首予洲际船务买入评级 三大业务板块营收持续增长,申万 宏源 首予 洲际 船务 买入 评级 三大 业务 板块 营收 持续增长,0
0,各方共促非洲能源转型,各方 共促 非洲 能源 转型,0
0,小摩：予招商银行增持评级 目标价70港元,小摩 招商银行 增持 评级 目标价 港元,0
0,经合组织预计今年全球GDP增长2.7%，敦促各国央行保持紧缩,经合组织 预计 全球 增长 敦促 各国 央行 紧缩,0
0,国泰君安(香港)：首予鸿腾精密买入评级 目标价1.95港元,国泰君安 香港 首予鸿腾 精密 买入 评级 目标价 港元,0
0,澳第一大行澳大利亚联邦银行禁止员工使用ChatGPT，采用自有AI系统,第一 澳大利亚联邦 银行 禁止 员工 采用 自有 系统,0
0,海昌海洋公园称不知股价异动原因,海昌 海洋公园 不知 股价 异动 原因,0
0,美国纽约市就汽车盗窃案激增起诉现代和起亚：拒绝安装防盗器，造成公共危害,美国 纽约市 汽车 盗窃案 激增 起诉 起亚 拒绝 安装 防盗器 公共 危害,3
0,兴业证券：维持达利食品增持评级 高管履新激发公司新活力,兴业 证券 达利 食品 增持 评级 高管 履新 激发 公司 活力,2
0,爱康医疗尾盘涨近4% 招银国际给予买入评级,爱康 医疗 尾盘 涨近 招银 国际 给予 买入 评级,0
0,华创证券：维持百威亚太推荐评级 今明两年成本有望持续利好,华创 证券 百威 亚太 推荐 评级 今明两年 成本 有望 持续 利好,0
0,ASMPT尾盘涨超3% 开源证券首予买入评级,尾盘 涨超 开源 证券 首予 买入 评级,0
0,日内暴跌逾5%！土耳其里拉遭遇两年来最大单日抛售,日内 暴跌 土耳其 里拉 遭遇 两年 单日 抛售,0
0,车企价格战，供应商躺枪？网传长安汽车强扣10%货款！官方回应来了,车企 价格战 供应商 网传 长安汽车 强扣 货款 官方 回应,0
