,support
"'bread and cake',stationary,margarine,vegetables",0.10008646779074795
"'frozen foods',deodorants-soap,'party snack foods'",0.09987029831387809
"vegetables,deodorants-soap,juice-sat-cord-ms",0.09987029831387809
"'baking needs',sauces-gravy-pkle,coffee",0.09965412883700822
"vegetables,stationary,cheese",0.09965412883700822
"'bread and cake','pet foods','baking needs',confectionary",0.09965412883700822
"'bread and cake',vegetables,'party snack foods',margarine,cheese",0.09965412883700822
"jams-spreads,'canned fruit'",0.09943795936013834
"'bread and cake',stationary,'dairy foods'",0.09943795936013834
"vegetables,'canned fruit',cheese",0.09943795936013834
"margarine,'tissues-paper prd','dairy foods','baking needs'",0.09943795936013834
"'bread and cake',margarine,'laundry needs',cheese",0.09943795936013834
"biscuits,potatoes",0.09922178988326848
"'soft drinks',coffee",0.09922178988326848
"sauces-gravy-pkle,'canned fruit','party snack foods'",0.09922178988326848
"'bread and cake','baking needs',confectionary,cheese",0.09922178988326848
"margarine,'dairy foods','baking needs','party snack foods'",0.09922178988326848
"'bread and cake',margarine,'prepared meals',vegetables",0.09922178988326848
"'canned fruit','prepared meals'",0.09900562040639861
"confectionary,deodorants-soap",0.09900562040639861
"fruit,'dental needs','party snack foods'",0.09900562040639861
"beef,'soft drinks',juice-sat-cord-ms",0.09900562040639861
"'tissues-paper prd','canned vegetables',vegetables,'party snack foods'",0.09900562040639861
"beef,'bread and cake',margarine,'party snack foods'",0.09900562040639861
"beef,coffee",0.09878945092952875
"margarine,'canned vegetables','dairy foods'",0.09878945092952875
"confectionary,'small goods'",0.09857328145265888
"biscuits,poultry",0.09857328145265888
"'baking needs','soft drinks',wrapping",0.09857328145265888
"'soft drinks',confectionary,sauces-gravy-pkle",0.09857328145265888
"margarine,'canned vegetables',vegetables,cheese",0.09857328145265888
'beverages hot',0.09835711197578902
"'pet foods',margarine,confectionary",0.09835711197578902
"sauces-gravy-pkle,'canned vegetables',vegetables,cheese",0.09835711197578902
"'pet foods','canned fish-meat'",0.09814094249891915
"sauces-gravy-pkle,confectionary,cheese",0.09814094249891915
"'bread and cake','small goods2',juice-sat-cord-ms",0.09814094249891915
"'bread and cake',margarine,vegetables,'small goods'",0.09814094249891915
'pkt-canned soup',0.09792477302204929
"jams-spreads,cleaners-polishers",0.09792477302204929
"deodorants-soap,'dental needs'",0.09792477302204929
"'bread and cake','canned fish-meat',juice-sat-cord-ms",0.09792477302204929
"fruit,deodorants-soap,juice-sat-cord-ms",0.09792477302204929
"margarine,'canned vegetables',vegetables,'party snack foods'",0.09792477302204929
"wrapping,deodorants-soap",0.09770860354517942
"'small goods','laundry needs'",0.09770860354517942
"beef,'canned vegetables',juice-sat-cord-ms",0.09770860354517942
"'baking needs',stationary,cheese",0.09770860354517942
"vegetables,'dental needs',juice-sat-cord-ms",0.09770860354517942
"margarine,'tissues-paper prd','laundry needs','party snack foods'",0.09770860354517942
"'bread and cake',stationary,vegetables,juice-sat-cord-ms",0.09749243406830956
"'baking needs',coffee,'party snack foods'",0.09727626459143969
"biscuits,coffee,juice-sat-cord-ms",0.09727626459143969
"'baking needs',confectionary,'laundry needs'",0.09727626459143969
"beef,'soft drinks','party snack foods'",0.09727626459143969
"'bread and cake','canned vegetables','dairy foods',biscuits",0.09727626459143969
"vegetables,coffee,juice-sat-cord-ms",0.09706009511456982
"'soft drinks',sauces-gravy-pkle,'laundry needs'",0.09706009511456982
"beef,'bread and cake','pet foods','party snack foods'",0.09706009511456982
"beef,'bread and cake','pet foods',juice-sat-cord-ms",0.09706009511456982
"'bread and cake','canned vegetables','dairy foods',vegetables",0.09706009511456982
"'bread and cake',cheese,coffee",0.09684392563769996
"'baking needs',jams-spreads,'pet foods'",0.09684392563769996
"biscuits,deodorants-soap,'party snack foods'",0.09684392563769996
"'tissues-paper prd','canned vegetables','baking needs',cheese",0.09684392563769996
"sauces-gravy-pkle,'prepared meals','canned vegetables'",0.0966277561608301
"sauces-gravy-pkle,'canned vegetables','dairy foods'",0.0966277561608301
"margarine,'tissues-paper prd','dairy foods',vegetables",0.0966277561608301
"'canned vegetables',coffee",0.09641158668396023
"biscuits,coffee,'party snack foods'",0.09641158668396023
"sauces-gravy-pkle,cleaners-polishers,'party snack foods'",0.09641158668396023
"'tissues-paper prd',deodorants-soap,juice-sat-cord-ms",0.09641158668396023
"vegetables,'laundry needs',cleaners-polishers",0.09641158668396023
"fruit,'dental needs',juice-sat-cord-ms",0.09641158668396023
"'bread and cake',margarine,'dairy foods',cheese",0.09641158668396023
"'frozen foods',coffee,juice-sat-cord-ms",0.09619541720709036
"'baking needs',deodorants-soap,'party snack foods'",0.09619541720709036
"biscuits,deodorants-soap,juice-sat-cord-ms",0.09619541720709036
"margarine,'laundry needs','dairy foods'",0.09619541720709036
"'bread and cake','small goods2','tissues-paper prd'",0.09619541720709036
"'bread and cake','canned fruit',confectionary",0.09619541720709036
"'bread and cake',vegetables,'small goods','party snack foods'",0.09619541720709036
"'tissues-paper prd','laundry needs','baking needs',cheese",0.09619541720709036
"vegetables,'dental needs','party snack foods'",0.0959792477302205
"beef,'soft drinks','tissues-paper prd'",0.0959792477302205
"margarine,'dairy foods',vegetables,'party snack foods'",0.0959792477302205
"deodorants-soap,'dairy foods'",0.09576307825335063
"'breakfast food',tea",0.09576307825335063
"'bread and cake','pet foods',deodorants-soap",0.09576307825335063
"'breakfast food','pet foods',beef",0.09576307825335063
"'bread and cake','pet foods',coffee",0.09576307825335063
"'bread and cake','prepared meals','baking needs',cheese",0.09576307825335063
"sauces-gravy-pkle,poultry",0.09554690877648075
"'breakfast food',cheese,'laundry needs'",0.09554690877648075
"beef,'soft drinks',margarine",0.09554690877648075
"sauces-gravy-pkle,'canned vegetables','baking needs',cheese",0.09554690877648075
"'bread and cake','small goods','canned vegetables'",0.09533073929961089
"'bread and cake','canned vegetables',cleaners-polishers",0.09533073929961089
"'bread and cake','small goods2','party snack foods'",0.09533073929961089
"'soft drinks',sauces-gravy-pkle,margarine,'baking needs'",0.09533073929961089
"'bread and cake','laundry needs','canned vegetables',vegetables",0.09511456982274102
"cleaners-polishers,stationary",0.09489840034587116
"margarine,potatoes",0.09489840034587116
"vegetables,cheese,cleaners-polishers",0.09489840034587116
"'pet foods','canned vegetables',cheese",0.09489840034587116
"'bread and cake',cheese,deodorants-soap",0.09489840034587116
"'bread and cake','pet foods','dental needs'",0.09489840034587116
"'bread and cake',cheese,'dental needs'",0.09489840034587116
"'breakfast food',confectionary,'tissues-paper prd'",0.09489840034587116
"cleaners-polishers,'prepared meals'",0.0946822308690013
"tea,cheese",0.0946822308690013
"'soft drinks','small goods2'",0.0946822308690013
"sauces-gravy-pkle,'pet foods','prepared meals'",0.0946822308690013
"'bread and cake','canned vegetables','dairy foods','baking needs'",0.0946822308690013
"margarine,'laundry needs',vegetables,'party snack foods'",0.0946822308690013
"vegetables,cheese,'small goods'",0.09446606139213143
"vegetables,'canned fruit','dairy foods'",0.09446606139213143
"vegetables,margarine,'dental needs'",0.09446606139213143
"'bread and cake','laundry needs','canned vegetables','baking needs'",0.09446606139213143
"'breakfast food',puddings-deserts",0.0940337224383917
"'tissues-paper prd','canned vegetables','dairy foods'",0.0940337224383917
"beef,'canned vegetables','party snack foods'",0.0940337224383917
"stationary,margarine,'party snack foods'",0.0940337224383917
"'baking needs','soft drinks',stationary",0.0940337224383917
"fruit,deodorants-soap,'party snack foods'",0.0940337224383917
"'bread and cake','tissues-paper prd','dairy foods',cheese",0.0940337224383917
"beef,'pet foods',cheese",0.09381755296152183
"stationary,margarine,juice-sat-cord-ms",0.09381755296152183
"sauces-gravy-pkle,'pet foods',confectionary",0.09381755296152183
"'tissues-paper prd','canned vegetables',vegetables,cheese",0.09381755296152183
"'bread and cake',stationary,'baking needs',juice-sat-cord-ms",0.09381755296152183
"margarine,'laundry needs','baking needs',cheese",0.09381755296152183
"'breakfast food',cheese,'dairy foods'",0.09360138348465197
"'bread and cake','canned fruit','laundry needs'",0.09360138348465197
"'bread and cake','baking needs',cleaners-polishers,'party snack foods'",0.09360138348465197
"'laundry needs','baking needs',vegetables,cheese",0.09360138348465197
"'breakfast food','small goods2'",0.0933852140077821
"margarine,'prepared meals','canned vegetables'",0.0933852140077821
"'soft drinks',sauces-gravy-pkle,'dairy foods'",0.0933852140077821
"'bread and cake',vegetables,'small goods',juice-sat-cord-ms",0.0933852140077821
"cleaners-polishers,deodorants-soap",0.09316904453091224
"'cigs-tobacco pkts',milk-cream",0.09316904453091224
"'baking needs',cheese,'small goods'",0.09316904453091224
"sauces-gravy-pkle,stationary,juice-sat-cord-ms",0.09316904453091224
"'breakfast food','pet foods','laundry needs'",0.09316904453091224
"sauces-gravy-pkle,'bread and cake','laundry needs',cheese",0.09316904453091224
"tea,'pet foods'",0.09295287505404237
"'baking needs',wrapping,'dairy foods'",0.09295287505404237
"'bread and cake','small goods','dairy foods'",0.09295287505404237
"'bread and cake','tissues-paper prd',vegetables,'small goods'",0.09295287505404237
"poultry,juice-sat-cord-ms",0.0927367055771725
"cleaners-polishers,'canned fruit'",0.0927367055771725
"'pet foods',cheese,'dairy foods'",0.0927367055771725
"sauces-gravy-pkle,'bread and cake','dairy foods',cheese",0.0927367055771725
"wrapping,coffee",0.09252053610030264
"'bread and cake','canned fish-meat','party snack foods'",0.09252053610030264
"stationary,'canned fruit'",0.09230436662343278
"jams-spreads,stationary",0.09230436662343278
"sauces-gravy-pkle,'canned fruit','canned vegetables'",0.09230436662343278
"cleaners-polishers,'bread and cake','dairy foods'",0.09230436662343278
"'bread and cake','laundry needs',deodorants-soap",0.09230436662343278
"vegetables,deodorants-soap,'party snack foods'",0.09230436662343278
"'bread and cake','prepared meals',vegetables,cheese",0.09230436662343278
"sauces-gravy-pkle,'pet foods','baking needs',cheese",0.09230436662343278
"'bread and cake','laundry needs','dairy foods',vegetables",0.09230436662343278
"'baking needs',wrapping,confectionary",0.09208819714656291
"'laundry needs','pet foods',cheese",0.09208819714656291
"'bread and cake','laundry needs','dairy foods',biscuits",0.09208819714656291
"wrapping,'dental needs'",0.09187202766969305
"sauces-gravy-pkle,stationary,margarine",0.09187202766969305
"confectionary,vegetables,'laundry needs'",0.09187202766969305
"'bread and cake','laundry needs','canned vegetables',biscuits",0.09187202766969305
"confectionary,'dental needs'",0.09165585819282317
"'baking needs','canned fruit','dairy foods'",0.09165585819282317
"'baking needs',jams-spreads,'laundry needs'",0.09165585819282317
"haircare,'pet foods'",0.0914396887159533
"'bread and cake','canned vegetables',deodorants-soap",0.0914396887159533
"sauces-gravy-pkle,'laundry needs','dairy foods'",0.0914396887159533
"sauces-gravy-pkle,potatoes",0.09122351923908344
"beef,'canned fish-meat'",0.09122351923908344
"fruit,coffee,juice-sat-cord-ms",0.09122351923908344
"'breakfast food',beef,cheese",0.09122351923908344
"vegetables,stationary,confectionary",0.09122351923908344
"tea,'canned vegetables'",0.09100734976221357
"'tissues-paper prd',potatoes",0.09100734976221357
"beef,'soft drinks',sauces-gravy-pkle",0.09100734976221357
"potatoes,juice-sat-cord-ms",0.0907911802853437
"'bread and cake','laundry needs','dairy foods','baking needs'",0.0907911802853437
"'bread and cake','tissues-paper prd','laundry needs','canned vegetables'",0.0907911802853437
"cleaners-polishers,'dental needs'",0.09057501080847384
"'baking needs',confectionary,stationary",0.09057501080847384
"'soft drinks','tissues-paper prd','dairy foods'",0.09057501080847384
"coffee,'dairy foods'",0.09035884133160398
"poultry,'party snack foods'",0.09035884133160398
"'baking needs','prepared meals','laundry needs'",0.09035884133160398
"'breakfast food',sauces-gravy-pkle,confectionary",0.09035884133160398
"'bread and cake','canned fruit','canned vegetables','baking needs'",0.09035884133160398
"potatoes,'party snack foods'",0.09014267185473411
"'baking needs',cleaners-polishers,'canned vegetables'",0.09014267185473411
"'tissues-paper prd',deodorants-soap,'party snack foods'",0.09014267185473411
"'bread and cake','canned fruit','canned vegetables',vegetables",0.09014267185473411
"'tissues-paper prd','laundry needs',vegetables,cheese",0.09014267185473411
'sanitary pads',0.08992650237786425
"'prepared meals','dental needs'",0.08992650237786425
"sauces-gravy-pkle,confectionary,'canned vegetables'",0.08992650237786425
"'baking needs',stationary,'laundry needs'",0.08971033290099438
"margarine,poultry",0.08949416342412451
"'tissues-paper prd',poultry",0.08949416342412451
"'soft drinks','pet foods',cheese",0.08949416342412451
"'baking needs','soft drinks',jams-spreads",0.08949416342412451
"vegetables,stationary,'dairy foods'",0.08927799394725465
"'bread and cake',stationary,'canned vegetables'",0.08927799394725465
"'bread and cake','prepared meals','canned vegetables','baking needs'",0.08927799394725465
"margarine,'tissues-paper prd','laundry needs',cheese",0.08927799394725465
"'canned fish-meat','dairy foods'",0.08906182447038478
"vegetables,'canned vegetables',cleaners-polishers",0.08906182447038478
"'breakfast food','pet foods','canned vegetables'",0.08906182447038478
"'bread and cake',tea,juice-sat-cord-ms",0.08906182447038478
"'bread and cake','tissues-paper prd',confectionary,cheese",0.08906182447038478
"margarine,'dairy foods','baking needs',cheese",0.08906182447038478
"'baking needs',cheese,deodorants-soap",0.08884565499351492
"'baking needs','prepared meals','dairy foods'",0.08884565499351492
"'baking needs','canned vegetables','dental needs'",0.08884565499351492
"'soft drinks',margarine,'dairy foods'",0.08884565499351492
